dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,0,-27440.89453125,0.0,1.1920928955078125e-06,1.8375881438714714e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,1,-27440.89453125,0.0,1.430511474609375e-06,1.8799411805048294e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,2,-27440.89453125,0.0,7.748603820800781e-07,1.7167378985050163e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,3,-27440.89453125,0.0,9.5367431640625e-07,2.2045735192932625e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,4,-27440.89453125,0.0,1.1920928955078125e-06,2.253467954460575e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,5,-27440.89453125,0.0,9.5367431640625e-07,1.587904989719391e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,6,-27440.89453125,0.0,9.5367431640625e-07,1.7827066756126442e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,7,-27440.89453125,0.0,8.344650268554688e-07,1.9326051869938965e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,8,-27440.89453125,0.0,9.5367431640625e-07,2.0022326907565002e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,9,-27440.89453125,0.0,1.430511474609375e-06,1.8788324496199493e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,10,-27440.89453125,0.0,1.430511474609375e-06,2.0087740892904549e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,11,-27440.89453125,0.0,1.0728836059570312e-06,2.1939298733286705e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,12,-27440.89453125,0.0,9.5367431640625e-07,1.9920324234590225e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,13,-27440.89453125,0.0,1.0132789611816406e-06,1.9879301760283852e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,14,-27440.89453125,0.0,1.0132789611816406e-06,1.857877691691101e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,15,-27440.89453125,0.0,9.5367431640625e-07,1.9073264923008537e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,16,-27440.89453125,0.0,9.5367431640625e-07,1.8317119554467354e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,17,-27440.89453125,0.0,1.1920928955078125e-06,1.8338184304411698e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,18,-27440.89453125,0.0,9.5367431640625e-07,2.147252899931118e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,19,-27440.89453125,0.0,9.5367431640625e-07,1.7616409309084702e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,20,-27440.89453125,0.0,1.0132789611816406e-06,2.0361594010864792e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,21,-27440.89453125,0.0,1.1920928955078125e-06,2.1002432504246826e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,22,-27440.89453125,0.0,1.0728836059570312e-06,1.9051090305310936e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,23,-27440.89453125,0.0,1.1920928955078125e-06,1.8123094491784286e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,24,-27440.89453125,0.0,9.5367431640625e-07,1.8766149878501892e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,25,-27440.89453125,0.0,1.430511474609375e-06,1.9769538539549103e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,26,-27440.89453125,0.0,8.046627044677734e-07,1.9412532026308327e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,27,-27440.89453125,0.0,9.5367431640625e-07,1.8569906501397782e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,28,-27440.89453125,0.0,9.5367431640625e-07,1.8561037506970024e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_baseline,29,-27440.89453125,0.0,9.5367431640625e-07,1.8835999071598053e-07,2,30,cuda,baseline
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,0,-27440.89453125,0.0,1.9073486328125e-06,2.9276790769472427e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,1,-27440.89453125,0.0,1.9073486328125e-06,3.2156128781934967e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,2,-27440.89453125,0.0,1.1324882507324219e-06,2.749286522885086e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,3,-27440.89453125,0.0,1.6093254089355469e-06,2.7213468456466217e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,4,-27440.89453125,0.0,1.6689300537109375e-06,2.923188731074333e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,5,-27440.89453125,0.0,1.430511474609375e-06,3.0177068310877075e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,6,-27440.89453125,0.0,1.1920928955078125e-06,2.800841798489273e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,7,-27440.89453125,0.0,1.6689300537109375e-06,3.0120523319965287e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,8,-27440.89453125,0.0,1.3709068298339844e-06,2.5915159085343475e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,9,-27440.89453125,0.0,1.4901161193847656e-06,2.7521690526555176e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,10,-27440.89453125,0.0,1.6689300537109375e-06,2.6555443355391617e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,11,-27440.89453125,0.0,1.6689300537109375e-06,2.964266627714096e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,12,-27440.89453125,0.0,1.9073486328125e-06,2.7101486921310425e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,13,-27440.89453125,0.0,1.430511474609375e-06,2.5617470100769424e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,14,-27440.89453125,0.0,1.9073486328125e-06,3.010611067111313e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,15,-27440.89453125,0.0,1.3709068298339844e-06,2.643847381023079e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,16,-27440.89453125,0.0,1.5497207641601562e-06,2.736425415150734e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,17,-27440.89453125,0.0,1.6689300537109375e-06,2.6204534719909134e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,18,-27440.89453125,0.0,1.6689300537109375e-06,3.104741210790962e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,19,-27440.89453125,0.0,1.430511474609375e-06,2.891091241963295e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,20,-27440.89453125,0.0,1.9073486328125e-06,2.922800774740608e-07,2,30,cuda,geometry_only
md22_dha,md22_DHA_45597,spice,56,sevennet_geometry_only,21,-27440.89453125,0.0,1.430511474609375e-06,3.01083275644487e-07,2,30,cuda,geometry_only
