dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,0,-934.6383056640625,0.0001220703125,1.519918441772461e-06,2.810218973081646e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,1,-934.6383056640625,0.0001220703125,1.5944242477416992e-06,2.873388780244568e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,2,-934.6382446289062,6.103515625e-05,1.4677643775939941e-06,2.6871947511608596e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,3,-934.6382446289062,6.103515625e-05,1.7583370208740234e-06,2.6782345230458304e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,4,-934.6383056640625,0.0001220703125,1.2814998626708984e-06,2.7415691761234484e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,5,-934.6383056640625,0.0001220703125,1.4603137969970703e-06,3.018331824478082e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,6,-934.6382446289062,6.103515625e-05,1.6540288925170898e-06,2.791968540805101e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,7,-934.6383056640625,0.0001220703125,1.7583370208740234e-06,2.752975376552058e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,8,-934.6383056640625,0.0001220703125,1.3709068298339844e-06,2.872518791718903e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,9,-934.6383056640625,0.0001220703125,1.5050172805786133e-06,2.679245767467364e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,10,-934.6383056640625,0.0001220703125,1.4603137969970703e-06,2.5283290483457677e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,11,-934.6382446289062,6.103515625e-05,1.5497207641601562e-06,2.820472673192853e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,12,-934.6383056640625,0.0001220703125,1.2516975402832031e-06,2.6929569685307797e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,13,-934.6383056640625,0.0001220703125,1.430511474609375e-06,2.9550440672210243e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,14,-934.6383056640625,0.0001220703125,1.3709068298339844e-06,2.9819020141985675e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,15,-934.6383056640625,0.0001220703125,1.2367963790893555e-06,2.518757185043796e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,16,-934.6383056640625,0.0001220703125,1.603737473487854e-06,2.89730678559863e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,17,-934.6383056640625,0.0001220703125,1.4156103134155273e-06,2.8036336630066216e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,18,-934.6383056640625,0.0001220703125,1.4156103134155273e-06,2.6454500812178594e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,19,-934.6383056640625,0.0001220703125,1.5124678611755371e-06,2.7568324867388583e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,20,-934.6383056640625,0.0001220703125,1.3709068298339844e-06,2.8291040621297725e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,21,-934.6383056640625,0.0001220703125,1.341104507446289e-06,2.6517059836805856e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,22,-934.6383056640625,0.0001220703125,1.3262033462524414e-06,2.608338149912015e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,23,-934.6383056640625,0.0001220703125,1.8775463104248047e-06,2.567722106050496e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,24,-934.6382446289062,6.103515625e-05,1.296401023864746e-06,2.674048289463826e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,25,-934.6383056640625,0.0001220703125,1.3709068298339844e-06,2.733572728175204e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,26,-934.6382446289062,6.103515625e-05,1.2442469596862793e-06,2.794226361402252e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,27,-934.6382446289062,6.103515625e-05,1.5497207641601562e-06,2.888228891606559e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,28,-934.6383666992188,0.00018310546875,1.296401023864746e-06,2.811559340898384e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_baseline,29,-934.6383056640625,0.0001220703125,1.5050172805786133e-06,2.795073044126184e-07,2,30,cuda,baseline
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_geometry_only,0,-934.6382446289062,6.103515625e-05,2.086162567138672e-06,4.2001531141977466e-07,2,30,cuda,geometry_only
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_geometry_only,1,-934.6382446289062,6.103515625e-05,2.0936131477355957e-06,4.3539213834264956e-07,2,30,cuda,geometry_only
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_geometry_only,2,-934.6383056640625,0.0001220703125,2.0265579223632812e-06,4.230251988701639e-07,2,30,cuda,geometry_only
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_geometry_only,3,-934.6382446289062,6.103515625e-05,1.8775463104248047e-06,4.365205654721649e-07,2,30,cuda,geometry_only
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_geometry_only,4,-934.6383056640625,0.0001220703125,2.332031726837158e-06,4.396528936467803e-07,2,30,cuda,geometry_only
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_geometry_only,5,-934.6383056640625,0.0001220703125,2.3245811462402344e-06,4.3413771777522925e-07,2,30,cuda,geometry_only
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_geometry_only,6,-934.6382446289062,6.103515625e-05,2.086162567138672e-06,4.019250638975791e-07,2,30,cuda,geometry_only
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_geometry_only,7,-934.6382446289062,6.103515625e-05,2.689659595489502e-06,4.5878630317019997e-07,2,30,cuda,geometry_only
salex_train_official,alex_go_aao_005:4493,omat24,132,sevennet_geometry_only,8,-934.6383056640625,0.0001220703125,1.9669532775878906e-06,4.135848428177269e-07,2,30,cuda,geometry_only
